"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"1074","C21159","Kentucky","KY","Martin",1,1,3,2,2,3,2,2,2,2,3,2,3,2,1,1,5,3
"1075","C21161","Kentucky","KY","Mason",1,1,3,2,2,3,3,2,3,2,4,2,4,2,1,1,2,3
"1076","C21163","Kentucky","KY","Meade",1,1,3,2,2,3,3,2,3,2,4,2,5,2,1,1,2,3
"1077","C21165","Kentucky","KY","Menifee",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,3
"1078","C21167","Kentucky","KY","Mercer",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,3
"1079","C21169","Kentucky","KY","Metcalfe",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"1080","C21171","Kentucky","KY","Monroe",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"1081","C21173","Kentucky","KY","Montgomery",1,1,3,2,2,3,2,2,3,2,4,3,4,2,1,1,2,3
"1082","C21175","Kentucky","KY","Morgan",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,3,3
"1083","C21177","Kentucky","KY","Muhlenberg",1,1,3,2,2,3,3,2,4,2,4,4,4,2,1,1,2,3
"1084","C21179","Kentucky","KY","Nelson",1,1,3,2,2,3,2,2,3,2,4,3,5,2,1,1,2,3
"1085","C21181","Kentucky","KY","Nicholas",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,3
"1086","C21183","Kentucky","KY","Ohio",1,1,3,2,2,3,3,2,4,2,4,3,4,2,1,1,2,3
"1087","C21185","Kentucky","KY","Oldham",1,1,3,2,2,3,3,2,3,2,4,2,5,2,1,1,2,3
"1088","C21187","Kentucky","KY","Owen",1,1,3,2,2,3,3,2,3,2,4,2,4,2,1,1,2,3
"1089","C21189","Kentucky","KY","Owsley",1,1,3,2,2,3,2,2,2,2,4,2,4,2,1,1,4,2
"1090","C21191","Kentucky","KY","Pendleton",1,1,3,2,2,3,3,2,3,2,4,2,4,2,1,1,2,3
"1091","C21193","Kentucky","KY","Perry",1,1,3,2,2,3,2,2,2,2,4,3,4,2,1,1,5,3
"1092","C21195","Kentucky","KY","Pike",1,1,3,2,2,3,2,2,2,2,3,3,3,2,1,1,5,3
"1093","C21197","Kentucky","KY","Powell",1,1,3,2,2,3,2,2,3,3,4,3,4,2,1,1,2,2
"1094","C21199","Kentucky","KY","Pulaski",1,1,3,2,2,3,2,2,3,2,4,3,5,2,1,1,2,2
"1095","C21201","Kentucky","KY","Robertson",1,1,3,2,2,3,3,2,3,2,4,2,4,2,1,1,2,3
"1096","C21203","Kentucky","KY","Rockcastle",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"1097","C21205","Kentucky","KY","Rowan",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,3
"1098","C21207","Kentucky","KY","Russell",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"1099","C21209","Kentucky","KY","Scott",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,3
"1100","C21211","Kentucky","KY","Shelby",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"1101","C21213","Kentucky","KY","Simpson",1,1,3,2,2,3,3,2,3,2,4,2,5,2,1,1,2,2
"1102","C21215","Kentucky","KY","Spencer",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"1103","C21217","Kentucky","KY","Taylor",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"1104","C21219","Kentucky","KY","Todd",1,1,3,2,2,3,3,2,3,2,4,2,4,2,1,1,2,2
"1105","C21221","Kentucky","KY","Trigg",1,1,3,2,2,3,3,2,4,2,4,2,4,2,1,1,2,2
"1106","C21223","Kentucky","KY","Trimble",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,3
"1107","C21225","Kentucky","KY","Union",1,1,3,2,2,3,3,2,4,2,4,4,4,2,1,1,2,3
"1108","C21227","Kentucky","KY","Warren",1,1,3,2,2,3,3,2,3,2,4,3,5,2,1,1,2,2
"1109","C21229","Kentucky","KY","Washington",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,3
"1110","C21231","Kentucky","KY","Wayne",1,1,3,2,2,3,2,2,2,2,4,2,4,2,1,1,2,2
"1111","C21233","Kentucky","KY","Webster",1,1,3,2,2,3,3,2,4,2,4,2,4,2,1,1,2,3
"1112","C21235","Kentucky","KY","Whitley",1,1,3,2,2,3,2,2,2,2,4,3,4,2,1,1,5,2
"1113","C21237","Kentucky","KY","Wolfe",1,1,3,2,2,3,2,2,2,2,4,2,4,2,1,1,3,3
"1114","C21239","Kentucky","KY","Woodford",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,3
"1115","C22001","Louisiana","LA","Acadia",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1116","C22003","Louisiana","LA","Allen",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1117","C22005","Louisiana","LA","Ascension",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1118","C22007","Louisiana","LA","Assumption",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1119","C22009","Louisiana","LA","Avoyelles",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1120","C22011","Louisiana","LA","Beauregard",1,2,3,3,2,3,2,3,3,2,4,2,2,4,1,1,3,2
"1121","C22013","Louisiana","LA","Bienville",1,1,3,3,2,3,3,2,4,2,4,2,4,3,1,1,2,2
"1122","C22015","Louisiana","LA","Bossier",1,1,3,3,2,3,3,2,4,2,4,3,5,3,1,1,2,2
"1123","C22017","Louisiana","LA","Caddo",1,1,3,3,2,3,3,2,4,2,4,3,5,3,1,1,2,2
"1124","C22019","Louisiana","LA","Calcasieu",1,4,3,2,2,2,2,3,3,2,5,3,2,3,1,1,4,2
"1125","C22021","Louisiana","LA","Caldwell",1,1,3,3,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"1126","C22023","Louisiana","LA","Cameron",1,4,3,2,2,2,2,3,3,2,4,2,2,3,1,1,4,2
"1127","C22025","Louisiana","LA","Catahoula",1,1,3,2,2,3,3,2,3,2,4,2,3,3,1,1,2,2
"1128","C22027","Louisiana","LA","Claiborne",1,1,3,3,2,3,3,2,5,2,4,2,4,3,1,1,2,2
"1129","C22029","Louisiana","LA","Concordia",1,2,3,2,2,3,3,3,3,2,4,2,2,3,1,1,2,2
"1130","C22031","Louisiana","LA","De Soto",1,1,3,3,2,3,3,2,4,2,4,2,4,3,1,1,2,2
"1131","C22033","Louisiana","LA","East Baton Rouge",1,2,3,2,2,2,2,4,3,2,5,2,2,2,1,1,2,2
"1132","C22035","Louisiana","LA","East Carroll",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,2
"1133","C22037","Louisiana","LA","East Feliciana",1,2,3,2,2,3,2,3,3,2,5,2,2,2,1,1,2,2
"1134","C22039","Louisiana","LA","Evangeline",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1135","C22041","Louisiana","LA","Franklin",1,1,3,2,2,3,3,2,3,2,4,2,3,3,1,1,2,2
"1136","C22043","Louisiana","LA","Grant",1,1,3,3,2,3,3,2,3,2,4,2,3,3,1,1,2,2
"1137","C22045","Louisiana","LA","Iberia",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1138","C22047","Louisiana","LA","Iberville",1,4,3,2,2,2,2,4,3,2,5,2,2,3,1,1,2,2
"1139","C22049","Louisiana","LA","Jackson",1,1,3,3,2,3,3,2,4,2,4,2,4,2,1,1,2,2
"1140","C22051","Louisiana","LA","Jefferson",1,3,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1141","C22053","Louisiana","LA","Jefferson Davis",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1142","C22055","Louisiana","LA","Lafayette",1,2,3,2,2,2,2,3,3,2,4,2,2,2,1,1,2,2
"1143","C22057","Louisiana","LA","Lafourche",1,4,3,2,2,2,3,4,2,2,5,2,2,3,1,1,2,2
"1144","C22059","Louisiana","LA","LaSalle",1,1,3,3,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"1145","C22061","Louisiana","LA","Lincoln",1,1,3,3,2,3,3,2,4,2,4,2,4,2,1,1,2,2
"1146","C22063","Louisiana","LA","Livingston",1,4,3,2,2,2,2,4,3,2,5,2,2,3,1,1,2,2
"1147","C22065","Louisiana","LA","Madison",1,1,3,2,2,3,3,2,3,2,4,2,3,3,1,1,2,2
"1148","C22067","Louisiana","LA","Morehouse",1,1,3,2,2,3,3,2,4,2,4,2,3,3,1,1,2,2
"1149","C22069","Louisiana","LA","Natchitoches",1,1,3,3,2,3,3,2,4,2,4,2,3,4,1,1,2,2
"1150","C22071","Louisiana","LA","Orleans",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1151","C22073","Louisiana","LA","Ouachita",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,2
"1152","C22075","Louisiana","LA","Plaquemines",1,4,3,2,2,2,3,5,2,2,5,2,2,2,1,1,2,2
"1153","C22077","Louisiana","LA","Pointe Coupee",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1154","C22079","Louisiana","LA","Rapides",1,1,3,3,2,3,2,3,3,2,4,2,2,4,1,1,2,2
"1155","C22081","Louisiana","LA","Red River",1,1,3,3,2,3,3,2,4,2,4,2,4,2,1,1,2,2
"1156","C22083","Louisiana","LA","Richland",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,2
"1157","C22085","Louisiana","LA","Sabine",1,1,3,3,2,3,3,2,3,2,4,2,3,3,1,1,2,2
"1158","C22087","Louisiana","LA","St. Bernard",1,4,3,2,2,3,2,5,2,2,5,2,3,2,1,1,2,2
"1159","C22089","Louisiana","LA","St. Charles",1,4,3,2,2,2,3,4,2,2,5,2,2,2,1,1,2,2
"1160","C22091","Louisiana","LA","St. Helena",1,1,3,2,2,3,2,3,3,2,5,2,2,2,1,1,2,2
"1161","C22093","Louisiana","LA","St. James",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1162","C22095","Louisiana","LA","St. John the Baptist",1,4,3,2,2,2,3,4,3,2,5,2,2,2,1,1,2,2
"1163","C22097","Louisiana","LA","St. Landry",1,2,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1164","C22099","Louisiana","LA","St. Martin",1,4,3,2,2,2,2,3,3,2,4,2,2,3,1,1,2,2
"1165","C22101","Louisiana","LA","St. Mary",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,2,2
"1166","C22103","Louisiana","LA","St. Tammany",1,4,3,2,2,3,3,4,3,2,5,3,2,3,1,1,3,2
"1167","C22105","Louisiana","LA","Tangipahoa",1,4,3,2,2,3,2,4,3,2,5,2,2,3,1,1,2,2
"1168","C22107","Louisiana","LA","Tensas",1,1,3,2,2,3,3,2,3,2,4,2,3,3,1,1,2,2
"1169","C22109","Louisiana","LA","Terrebonne",1,4,3,2,2,2,3,4,2,2,5,2,2,3,1,1,2,2
"1170","C22111","Louisiana","LA","Union",1,1,3,3,2,3,3,2,4,2,4,2,3,3,1,1,2,2
"1171","C22113","Louisiana","LA","Vermilion",1,4,3,2,2,2,2,3,2,2,4,2,2,3,1,1,2,2
"1172","C22115","Louisiana","LA","Vernon",1,1,3,3,2,3,2,2,3,2,4,2,2,4,1,1,2,2
"1173","C22117","Louisiana","LA","Washington",1,1,3,2,2,3,2,3,3,2,4,2,3,3,1,1,2,2
"1174","C22119","Louisiana","LA","Webster",1,1,3,3,2,3,3,2,5,2,4,2,4,3,1,1,2,2
"1175","C22121","Louisiana","LA","West Baton Rouge",1,2,3,2,2,2,2,4,3,2,5,2,2,2,1,1,2,2
"1176","C22123","Louisiana","LA","West Carroll",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,2
"1177","C22125","Louisiana","LA","West Feliciana",1,2,3,2,2,2,2,3,3,2,4,2,2,2,1,1,2,2
"1178","C22127","Louisiana","LA","Winn",1,1,3,3,2,3,3,2,4,2,4,2,3,3,1,1,2,2
"1179","C23001","Maine","ME","Androscoggin",1,2,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,4
"1180","C23003","Maine","ME","Aroostook",1,1,4,2,2,2,2,2,2,2,2,3,2,2,1,1,2,5
"1181","C23005","Maine","ME","Cumberland",1,5,3,2,2,2,2,3,5,2,2,3,2,2,1,1,2,5
"1182","C23007","Maine","ME","Franklin",1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5
"1183","C23009","Maine","ME","Hancock",1,5,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,4
"1184","C23011","Maine","ME","Kennebec",1,5,3,2,2,2,2,3,4,2,2,3,2,2,1,1,2,4
"1185","C23013","Maine","ME","Knox",1,5,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,4
"1186","C23015","Maine","ME","Lincoln",1,5,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,4
"1187","C23017","Maine","ME","Oxford",1,1,4,2,2,2,2,2,3,2,2,3,2,2,1,1,2,5
"1188","C23019","Maine","ME","Penobscot",1,5,3,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4
"1189","C23021","Maine","ME","Piscataquis",1,1,4,2,2,2,2,2,2,2,2,3,2,2,1,1,2,5
"1190","C23023","Maine","ME","Sagadahoc",1,5,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,4
"1191","C23025","Maine","ME","Somerset",1,1,4,2,2,2,2,2,2,2,2,4,2,2,1,1,2,5
"1192","C23027","Maine","ME","Waldo",1,5,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,5
"1193","C23029","Maine","ME","Washington",1,5,3,2,2,2,2,3,4,2,2,2,2,2,1,1,2,4
"1194","C23031","Maine","ME","York",1,5,3,2,2,2,2,3,5,2,2,2,2,2,1,1,2,4
"1195","C24001","Maryland","MD","Allegany",1,1,3,2,2,3,2,2,2,2,3,2,3,2,1,1,2,4
"1196","C24003","Maryland","MD","Anne Arundel",1,4,3,2,2,3,3,3,3,2,4,3,5,2,1,1,2,3
"1197","C24005","Maryland","MD","Baltimore",1,4,3,2,2,3,2,3,4,2,4,4,5,2,1,1,2,3
"1198","C24009","Maryland","MD","Calvert",1,4,3,2,2,3,2,3,3,2,4,2,5,2,1,1,2,3
"1199","C24011","Maryland","MD","Caroline",1,4,3,2,2,2,2,3,3,2,3,2,4,2,1,1,2,3
"1200","C24013","Maryland","MD","Carroll",1,1,3,2,2,3,2,2,4,2,3,3,5,2,1,1,2,3
"1201","C24015","Maryland","MD","Cecil",1,4,3,2,2,3,3,2,4,2,3,3,5,2,1,1,2,3
"1202","C24017","Maryland","MD","Charles",1,4,3,2,2,3,2,3,3,2,4,2,5,2,1,1,2,3
"1203","C24019","Maryland","MD","Dorchester",1,4,3,2,2,3,2,4,3,2,4,2,4,2,1,1,4,3
"1204","C24021","Maryland","MD","Frederick",1,1,3,2,2,3,2,2,4,2,3,4,5,2,1,1,2,3
"1205","C24023","Maryland","MD","Garrett",1,1,3,2,2,3,2,2,2,2,3,3,2,2,1,1,2,4
"1206","C24025","Maryland","MD","Harford",1,4,3,2,2,3,2,2,4,2,4,3,5,2,1,1,2,3
"1207","C24027","Maryland","MD","Howard",1,2,3,2,2,3,2,2,3,2,3,3,5,2,1,1,2,3
"1208","C24029","Maryland","MD","Kent",1,4,3,2,2,3,3,2,3,2,3,2,5,2,1,1,2,3
"1209","C24031","Maryland","MD","Montgomery",1,2,3,2,2,3,2,2,3,2,3,4,5,2,1,1,2,3
"1210","C24033","Maryland","MD","Prince George's",1,4,3,2,2,3,2,2,2,2,4,3,5,2,1,1,2,3
"1211","C24035","Maryland","MD","Queen Anne's",1,4,3,2,2,3,3,3,3,2,3,2,5,2,1,1,2,3
"1212","C24037","Maryland","MD","St. Mary's",1,4,3,2,2,3,2,3,3,2,4,3,4,2,1,1,2,3
"1213","C24039","Maryland","MD","Somerset",1,4,3,2,2,2,2,4,3,2,4,2,3,2,1,1,4,3
"1214","C24041","Maryland","MD","Talbot",1,4,3,2,2,3,3,3,3,2,4,2,5,2,1,1,2,3
"1215","C24043","Maryland","MD","Washington",1,1,3,2,2,3,2,2,3,2,3,3,5,2,1,1,2,3
"1216","C24045","Maryland","MD","Wicomico",1,4,3,2,2,2,2,4,2,2,3,2,2,2,1,1,3,3
"1217","C24047","Maryland","MD","Worcester",1,4,3,2,2,2,2,4,3,2,3,2,2,2,1,1,2,2
"1218","C24510","Maryland","MD","Baltimore",1,4,3,2,2,3,3,3,4,2,4,3,5,2,1,1,2,3
"1219","C25001","Massachusetts","MA","Barnstable",1,4,3,2,2,2,2,3,2,2,2,2,2,2,1,1,2,3
"1220","C25003","Massachusetts","MA","Berkshire",1,1,3,2,2,3,2,2,4,2,3,3,2,2,1,1,2,4
"1221","C25005","Massachusetts","MA","Bristol",1,4,3,2,2,2,2,3,3,2,2,3,2,2,1,1,2,3
"1222","C25007","Massachusetts","MA","Dukes",1,4,3,2,2,2,2,4,3,2,2,2,2,2,1,1,2,3
"1223","C25009","Massachusetts","MA","Essex",1,5,3,2,2,3,2,3,4,2,2,3,2,2,1,1,2,4
"1224","C25011","Massachusetts","MA","Franklin",1,1,3,2,2,3,2,2,5,2,3,2,2,2,1,1,2,4
"1225","C25013","Massachusetts","MA","Hampden",1,1,3,2,2,3,2,3,5,2,3,3,2,2,1,1,2,3
"1226","C25015","Massachusetts","MA","Hampshire",1,1,3,2,2,3,2,2,5,2,3,2,2,2,1,1,2,4
"1227","C25017","Massachusetts","MA","Middlesex",1,5,3,2,2,3,2,3,5,2,2,4,2,2,1,1,2,4
"1228","C25019","Massachusetts","MA","Nantucket",1,4,3,2,2,2,2,4,2,2,2,2,2,2,1,1,2,3
"1229","C25021","Massachusetts","MA","Norfolk",1,5,3,2,2,3,2,3,5,2,3,3,2,2,1,1,2,3
"1230","C25023","Massachusetts","MA","Plymouth",1,5,3,2,2,2,2,4,3,2,2,3,2,2,1,1,2,3
"1231","C25025","Massachusetts","MA","Suffolk",1,5,3,2,2,2,2,4,4,2,3,2,2,2,1,1,2,3
"1232","C25027","Massachusetts","MA","Worcester",1,1,3,2,2,3,2,3,5,2,2,3,2,2,1,1,2,4
"1233","C26001","Michigan","MI","Alcona",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1234","C26003","Michigan","MI","Alger",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1235","C26005","Michigan","MI","Allegan",1,2,3,2,2,2,2,2,4,2,3,2,3,2,1,1,2,4
"1236","C26007","Michigan","MI","Alpena",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1237","C26009","Michigan","MI","Antrim",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,5
"1238","C26011","Michigan","MI","Arenac",1,2,3,2,2,3,2,2,3,2,3,2,3,2,1,1,2,3
"1239","C26013","Michigan","MI","Baraga",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1240","C26015","Michigan","MI","Barry",1,1,3,2,2,3,2,2,4,2,3,2,3,2,1,1,2,3
"1241","C26017","Michigan","MI","Bay",1,2,3,2,2,3,2,2,3,2,3,2,3,2,1,1,2,3
"1242","C26019","Michigan","MI","Benzie",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,4
"1243","C26021","Michigan","MI","Berrien",1,2,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,4
"1244","C26023","Michigan","MI","Branch",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1245","C26025","Michigan","MI","Calhoun",1,1,3,2,2,3,2,2,5,2,3,2,4,2,1,1,2,3
"1246","C26027","Michigan","MI","Cass",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,4
"1247","C26029","Michigan","MI","Charlevoix",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,5
"1248","C26031","Michigan","MI","Cheboygan",1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4
"1249","C26033","Michigan","MI","Chippewa",1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5
"1250","C26035","Michigan","MI","Clare",1,1,3,2,2,2,2,2,3,2,3,2,3,2,1,1,2,3
"1251","C26037","Michigan","MI","Clinton",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1252","C26039","Michigan","MI","Crawford",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,4
"1253","C26041","Michigan","MI","Delta",1,2,3,2,2,2,2,1,2,2,3,2,2,2,1,1,2,4
"1254","C26043","Michigan","MI","Dickinson",1,1,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1255","C26045","Michigan","MI","Eaton",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1256","C26047","Michigan","MI","Emmet",1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5
"1257","C26049","Michigan","MI","Genesee",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1258","C26051","Michigan","MI","Gladwin",1,1,3,2,2,2,2,2,3,2,3,2,3,2,1,1,2,3
"1259","C26053","Michigan","MI","Gogebic",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1260","C26055","Michigan","MI","Grand Traverse",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,5
"1261","C26057","Michigan","MI","Gratiot",1,1,3,2,2,3,2,2,4,2,3,2,3,2,1,1,2,3
"1262","C26059","Michigan","MI","Hillsdale",1,1,3,2,2,3,2,2,5,2,3,2,4,2,1,1,2,3
"1263","C26061","Michigan","MI","Houghton",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1264","C26063","Michigan","MI","Huron",1,2,3,2,2,2,2,2,3,2,3,2,3,2,1,1,2,3
"1265","C26065","Michigan","MI","Ingham",1,1,3,2,2,3,2,2,5,2,3,2,5,2,1,1,2,3
"1266","C26067","Michigan","MI","Ionia",1,1,3,2,2,3,2,2,4,2,3,2,3,2,1,1,2,3
"1267","C26069","Michigan","MI","Iosco",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1268","C26071","Michigan","MI","Iron",1,1,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1269","C26073","Michigan","MI","Isabella",1,1,3,2,2,2,2,2,3,2,3,2,3,2,1,1,2,3
"1270","C26075","Michigan","MI","Jackson",1,1,3,2,2,3,2,2,5,2,3,2,5,2,1,1,2,3
"1271","C26077","Michigan","MI","Kalamazoo",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1272","C26079","Michigan","MI","Kalkaska",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,5
"1273","C26081","Michigan","MI","Kent",1,1,3,2,2,2,2,2,4,2,3,2,3,2,1,1,2,3
"1274","C26083","Michigan","MI","Keweenaw",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1275","C26085","Michigan","MI","Lake",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1276","C26087","Michigan","MI","Lapeer",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1277","C26089","Michigan","MI","Leelanau",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,5
"1278","C26091","Michigan","MI","Lenawee",1,1,3,2,2,3,3,2,5,2,3,2,4,2,1,1,2,3
"1279","C26093","Michigan","MI","Livingston",1,1,3,2,2,3,3,2,5,2,3,2,5,2,1,1,2,3
"1280","C26095","Michigan","MI","Luce",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1281","C26097","Michigan","MI","Mackinac",1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4
"1282","C26099","Michigan","MI","Macomb",1,2,3,2,2,3,3,2,5,2,3,2,4,2,1,1,2,3
"1283","C26101","Michigan","MI","Manistee",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,4
"1284","C26103","Michigan","MI","Marquette",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1285","C26105","Michigan","MI","Mason",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,4
"1286","C26107","Michigan","MI","Mecosta",1,1,3,2,2,2,2,2,3,2,3,2,3,2,1,1,2,3
"1287","C26109","Michigan","MI","Menominee",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"1288","C26111","Michigan","MI","Midland",1,1,3,2,2,3,2,2,3,2,3,2,3,2,1,1,2,3
"1289","C26113","Michigan","MI","Missaukee",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,4
"1290","C26115","Michigan","MI","Monroe",1,2,3,2,2,3,3,2,4,2,3,2,4,2,1,1,2,3
"1291","C26117","Michigan","MI","Montcalm",1,1,3,2,2,2,2,2,4,2,3,2,3,2,1,1,2,3
"1292","C26119","Michigan","MI","Montmorency",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1293","C26121","Michigan","MI","Muskegon",1,2,3,2,2,2,2,2,4,2,3,2,2,2,1,1,2,4
"1294","C26123","Michigan","MI","Newaygo",1,1,3,2,2,2,2,2,3,2,3,2,2,2,1,1,2,3
"1295","C26125","Michigan","MI","Oakland",1,1,3,2,2,3,3,2,5,2,3,2,4,2,1,1,2,3
"1296","C26127","Michigan","MI","Oceana",1,2,3,2,2,2,2,2,3,2,3,2,2,2,1,1,2,4
"1297","C26129","Michigan","MI","Ogemaw",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1298","C26131","Michigan","MI","Ontonagon",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"1299","C26133","Michigan","MI","Osceola",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1300","C26135","Michigan","MI","Oscoda",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1301","C26137","Michigan","MI","Otsego",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,4
"1302","C26139","Michigan","MI","Ottawa",1,2,3,2,2,2,2,2,4,2,3,2,3,2,1,1,2,4
"1303","C26141","Michigan","MI","Presque Isle",1,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1304","C26143","Michigan","MI","Roscommon",1,1,3,2,2,2,2,2,2,2,3,2,2,2,1,1,2,3
"1305","C26145","Michigan","MI","Saginaw",1,1,3,2,2,3,2,2,3,2,3,2,4,2,1,1,2,3
"1306","C26147","Michigan","MI","St. Clair",1,2,3,2,2,2,2,2,5,2,3,2,3,2,1,1,2,3
"1307","C26149","Michigan","MI","St. Joseph",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1308","C26151","Michigan","MI","Sanilac",1,2,3,2,2,2,2,2,3,2,3,2,3,2,1,1,2,3
"1309","C26153","Michigan","MI","Schoolcraft",1,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"1310","C26155","Michigan","MI","Shiawassee",1,1,3,2,2,3,2,2,4,2,3,2,4,2,1,1,2,3
"1311","C26157","Michigan","MI","Tuscola",1,2,3,2,2,3,2,2,3,2,3,2,4,2,1,1,2,3
