"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"546","C13319","Georgia","GA","Wilkinson","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"547","C13321","Georgia","GA","Worth","Very Low","Very Low","Middle","Middle","Low","Low","Low","Middle","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"548","C15001","Hawaii","HI","Hawaii","Very Low","Low","Middle","Middle","Very High","Low","Low","Low","Low","Low","Very Low","High","Low","Low","Low","Very High","Very High","Low"
"549","C15003","Hawaii","HI","Honolulu","Very Low","Low","Middle","Low","Low","Low","Low","Low","Low","Low","Very Low","Very High","Low","Low","Low","Low","Very High","Low"
"550","C15005","Hawaii","HI","Kalawao","Very Low","Low","Middle","Low","Low","Low","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Middle","Low","Low"
"551","C15007","Hawaii","HI","Kauai","Very Low","Low","Middle","Low","Low","Low","Low","Low","Low","Low","Very Low","High","Low","Low","Low","Low","Middle","Low"
"552","C15009","Hawaii","HI","Maui","Very Low","Low","Middle","Middle","Low","Low","Low","Low","Low","High","Very Low","High","Low","Low","Low","Middle","Middle","Low"
"553","C16001","Idaho","ID","Ada","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Low"
"554","C16003","Idaho","ID","Adams","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","High"
"555","C16005","Idaho","ID","Bannock","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Middle","Low","Low","Very Low","Very Low","Very High","High"
"556","C16007","Idaho","ID","Bear Lake","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"557","C16009","Idaho","ID","Benewah","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"558","C16011","Idaho","ID","Bingham","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"559","C16013","Idaho","ID","Blaine","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Very High"
"560","C16015","Idaho","ID","Boise","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Very Low","Very High","High"
"561","C16017","Idaho","ID","Bonner","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"562","C16019","Idaho","ID","Bonneville","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","High"
"563","C16021","Idaho","ID","Boundary","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"564","C16023","Idaho","ID","Butte","Very Low","Very Low","High","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"565","C16025","Idaho","ID","Camas","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","High"
"566","C16027","Idaho","ID","Canyon","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Low"
"567","C16029","Idaho","ID","Caribou","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Very High"
"568","C16031","Idaho","ID","Cassia","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"569","C16033","Idaho","ID","Clark","Low","Very Low","High","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Very High"
"570","C16035","Idaho","ID","Clearwater","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","High","Low","Low","Low","Low","Very Low","Very Low","High","Very High"
"571","C16037","Idaho","ID","Custer","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"572","C16039","Idaho","ID","Elmore","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"573","C16041","Idaho","ID","Franklin","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","High"
"574","C16043","Idaho","ID","Fremont","Low","Very Low","High","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"575","C16045","Idaho","ID","Gem","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"576","C16047","Idaho","ID","Gooding","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"577","C16049","Idaho","ID","Idaho","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Very Low","Very High","Very High"
"578","C16051","Idaho","ID","Jefferson","Very Low","Very Low","High","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Low"
"579","C16053","Idaho","ID","Jerome","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"580","C16055","Idaho","ID","Kootenai","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"581","C16057","Idaho","ID","Latah","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"582","C16059","Idaho","ID","Lemhi","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Middle"
"583","C16061","Idaho","ID","Lewis","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"584","C16063","Idaho","ID","Lincoln","Very Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"585","C16065","Idaho","ID","Madison","Very Low","Very Low","High","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","High"
"586","C16067","Idaho","ID","Minidoka","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Middle"
"587","C16069","Idaho","ID","Nez Perce","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"588","C16071","Idaho","ID","Oneida","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","High"
"589","C16073","Idaho","ID","Owyhee","Very Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"590","C16075","Idaho","ID","Payette","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Low"
"591","C16077","Idaho","ID","Power","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"592","C16079","Idaho","ID","Shoshone","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","High","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"593","C16081","Idaho","ID","Teton","Very Low","Very Low","High","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Very High"
"594","C16083","Idaho","ID","Twin Falls","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"595","C16085","Idaho","ID","Valley","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","High"
"596","C16087","Idaho","ID","Washington","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Middle"
"597","C17001","Illinois","IL","Adams","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
"598","C17003","Illinois","IL","Alexander","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Very High","Middle","Low","Very Low","Very Low","Low","Middle"
"599","C17005","Illinois","IL","Bond","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","High","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"600","C17007","Illinois","IL","Boone","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"601","C17009","Illinois","IL","Brown","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Very High","Low","High","Low","High","Low","Very Low","Very Low","Low","Middle"
"602","C17011","Illinois","IL","Bureau","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
"603","C17013","Illinois","IL","Calhoun","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","High","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"604","C17015","Illinois","IL","Carroll","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Middle"
"605","C17017","Illinois","IL","Cass","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"606","C17019","Illinois","IL","Champaign","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","High","Middle","Very Low","Very Low","Low","Low"
"607","C17021","Illinois","IL","Christian","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"608","C17023","Illinois","IL","Clark","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"609","C17025","Illinois","IL","Clay","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","High","Low","Very Low","Very Low","Low","Low"
"610","C17027","Illinois","IL","Clinton","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Middle"
"611","C17029","Illinois","IL","Coles","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"612","C17031","Illinois","IL","Cook","Very Low","Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","High","High","Middle","Very Low","Very Low","Low","Middle"
"613","C17033","Illinois","IL","Crawford","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"614","C17035","Illinois","IL","Cumberland","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"615","C17037","Illinois","IL","DeKalb","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"616","C17039","Illinois","IL","De Witt","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Very High","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"617","C17041","Illinois","IL","Douglas","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"618","C17043","Illinois","IL","DuPage","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","High","Low","Very Low","Very Low","Low","Middle"
"619","C17045","Illinois","IL","Edgar","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"620","C17047","Illinois","IL","Edwards","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"621","C17049","Illinois","IL","Effingham","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","High","Low","Very Low","Very Low","Low","Low"
"622","C17051","Illinois","IL","Fayette","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"623","C17053","Illinois","IL","Ford","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Low","Very Low","Very Low","Low","Middle"
"624","C17055","Illinois","IL","Franklin","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","High","Low","Very Low","Very Low","Low","Middle"
"625","C17057","Illinois","IL","Fulton","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Low"
"626","C17059","Illinois","IL","Gallatin","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","High","High","Low","Very Low","Very Low","Low","Low"
"627","C17061","Illinois","IL","Greene","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","High","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"628","C17063","Illinois","IL","Grundy","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Middle"
"629","C17065","Illinois","IL","Hamilton","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Low"
"630","C17067","Illinois","IL","Hancock","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Middle","High","Middle","Very Low","Very Low","Low","Middle"
"631","C17069","Illinois","IL","Hardin","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","High","Low","Very Low","Very Low","Low","Middle"
